case,case_order,round,order,mode,warmup,span_id,span,ticks,thread_cycles,count,frequency,positive_colliders,negative_colliders,build_positive_first,activate_positive_first,published,validated,cleaned
box,0,2,2,1,0,11,newRoot-,109,23591,1,10000000,1,1,0,0,1,1,1
box,0,2,3,0,0,0,buildtotal,925,194565,1,10000000,1,1,1,0,1,1,1
box,0,2,3,0,0,1,objects+,371,78476,1,10000000,1,1,1,0,1,1,1
box,0,2,3,0,0,2,objects-,154,32846,1,10000000,1,1,1,0,1,1,1
box,0,2,3,0,0,3,colliders+,49,10790,1,10000000,1,1,1,0,1,1,1
box,0,2,3,0,0,4,colliders-,29,6532,1,10000000,1,1,1,0,1,1,1
box,0,2,3,0,0,5,publishtotal,562,118338,1,10000000,1,1,1,0,1,1,1
box,0,2,3,0,0,6,SetActive+,180,38386,1,10000000,1,1,1,0,1,1,1
box,0,2,3,0,0,7,SetActive-,161,34355,1,10000000,1,1,1,0,1,1,1
box,0,2,3,0,0,8,BuildSide+,435,91249,1,10000000,1,1,1,0,1,1,1
box,0,2,3,0,0,9,BuildSide-,195,40722,1,10000000,1,1,1,0,1,1,1
box,0,2,3,0,0,10,newRoot+,122,26325,1,10000000,1,1,1,0,1,1,1
box,0,2,3,0,0,11,newRoot-,46,9990,1,10000000,1,1,1,0,1,1,1
box,0,3,0,3,0,0,buildtotal,956,201821,1,10000000,1,1,0,1,1,1,1
box,0,3,0,3,0,1,objects+,149,31782,1,10000000,1,1,0,1,1,1,1
box,0,3,0,3,0,2,objects-,392,82933,1,10000000,1,1,0,1,1,1,1
box,0,3,0,3,0,3,colliders+,25,5685,1,10000000,1,1,0,1,1,1,1
box,0,3,0,3,0,4,colliders-,55,11933,1,10000000,1,1,0,1,1,1,1
box,0,3,0,3,0,5,publishtotal,604,127250,1,10000000,1,1,0,1,1,1,1
box,0,3,0,3,0,6,SetActive+,305,64806,1,10000000,1,1,0,1,1,1,1
box,0,3,0,3,0,7,SetActive-,61,13329,1,10000000,1,1,0,1,1,1,1
box,0,3,0,3,0,8,BuildSide+,184,38681,1,10000000,1,1,0,1,1,1,1
box,0,3,0,3,0,9,BuildSide-,463,97283,1,10000000,1,1,0,1,1,1,1
box,0,3,0,3,0,10,newRoot+,44,9884,1,10000000,1,1,0,1,1,1,1
box,0,3,0,3,0,11,newRoot-,124,26659,1,10000000,1,1,0,1,1,1,1
box,0,3,1,0,0,0,buildtotal,1434,278613,1,10000000,1,1,1,0,1,1,1
box,0,3,1,0,0,1,objects+,609,128680,1,10000000,1,1,1,0,1,1,1
box,0,3,1,0,0,2,objects-,160,34031,1,10000000,1,1,1,0,1,1,1
box,0,3,1,0,0,3,colliders+,83,17958,1,10000000,1,1,1,0,1,1,1
box,0,3,1,0,0,4,colliders-,29,6622,1,10000000,1,1,1,0,1,1,1
box,0,3,1,0,0,5,publishtotal,717,151156,1,10000000,1,1,1,0,1,1,1
box,0,3,1,0,0,6,SetActive+,212,45263,1,10000000,1,1,1,0,1,1,1
box,0,3,1,0,0,7,SetActive-,242,51568,1,10000000,1,1,1,0,1,1,1
box,0,3,1,0,0,8,BuildSide+,707,148880,1,10000000,1,1,1,0,1,1,1
box,0,3,1,0,0,9,BuildSide-,199,41897,1,10000000,1,1,1,0,1,1,1
box,0,3,1,0,0,10,newRoot+,263,56059,1,10000000,1,1,1,0,1,1,1
box,0,3,1,0,0,11,newRoot-,48,10470,1,10000000,1,1,1,0,1,1,1
box,0,3,2,2,0,0,buildtotal,975,205489,1,10000000,1,1,1,1,1,1,1
box,0,3,2,2,0,1,objects+,407,85899,1,10000000,1,1,1,1,1,1,1
box,0,3,2,2,0,2,objects-,148,31427,1,10000000,1,1,1,1,1,1,1
