run,backend,source_fingerprint,case,phase,mode,probe_schema,stage,metric,positive_minus_negative_n,positive_minus_negative_median,positive_minus_negative_p95,positive_minus_negative_min,positive_minus_negative_max,first_minus_second_n,first_minus_second_median,first_minus_second_p95,first_minus_second_min,first_minus_second_max,order_kind,positive_ordinal,negative_ordinal,positive_colliders,negative_colliders
player01-a923265f,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,box,measured,2,newRoot,objects,thread_cycles,8,20545.5,48903.14999999998,16424,63740,8,20545.5,48903.14999999998,16424,63740,build,1,2,1,1
player01-a923265f,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,box,measured,3,newRoot,BuildSide,elapsed_us,8,-12.3,-10.040000000000003,-12.9,-9.200000000000001,8,12.3,12.76,9.200000000000001,12.9,build,2,1,1,1
player01-a923265f,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,box,measured,3,newRoot,BuildSide,thread_cycles,8,-25977.0,-21074.050000000003,-27334,-19365,8,25977.0,27030.2,19365,27334,build,2,1,1,1
player01-a923265f,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,box,measured,3,newRoot,SetActive,elapsed_us,8,17.15,18.38,16.0,18.8,8,17.15,18.38,16.0,18.8,activation,1,2,1,1
player01-a923265f,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,box,measured,3,newRoot,SetActive,thread_cycles,8,36255.0,38690.65,33787,39538,8,36255.0,38690.65,33787,39538,activation,1,2,1,1
player01-a923265f,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,box,measured,3,newRoot,colliders,elapsed_us,8,-1.1500000000000001,-0.7700000000000001,-1.6,-0.7000000000000001,8,1.1500000000000001,1.565,0.7000000000000001,1.6,build,2,1,1,1
player01-a923265f,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,box,measured,3,newRoot,colliders,thread_cycles,8,-2431.5,-1507.5500000000002,-3354,-1419,8,2431.5,3308.85,1419,3354,build,2,1,1,1
player01-a923265f,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,box,measured,3,newRoot,newRoot,elapsed_us,8,-2.6500000000000004,-2.0700000000000003,-3.7,-2.0,8,2.6500000000000004,3.63,2.0,3.7,build,2,1,1,1
player01-a923265f,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,box,measured,3,newRoot,newRoot,thread_cycles,8,-5838.0,-4636.150000000001,-7835,-4556,8,5838.0,7730.0,4556,7835,build,2,1,1,1
player01-a923265f,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,box,measured,3,newRoot,objects,elapsed_us,8,-10.3,-8.230000000000002,-11.3,-7.6000000000000005,8,10.3,11.195,7.6000000000000005,11.3,build,2,1,1,1
player01-a923265f,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,box,measured,3,newRoot,objects,thread_cycles,8,-21763.5,-17432.45,-23793,-16044,8,21763.5,23640.75,16044,23793,build,2,1,1,1
player01-a923265f,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,box,warmup,0,newRoot,BuildSide,elapsed_us,1,10.8,10.8,10.8,10.8,1,10.8,10.8,10.8,10.8,build,1,2,1,1
player01-a923265f,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,box,warmup,0,newRoot,BuildSide,thread_cycles,1,22638.0,22638.0,22638,22638,1,22638.0,22638.0,22638,22638,build,1,2,1,1
player01-a923265f,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,box,warmup,0,newRoot,SetActive,elapsed_us,1,3.0,3.0,3.0,3.0,1,-3.0,-3.0,-3.0,-3.0,activation,2,1,1,1
player01-a923265f,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,box,warmup,0,newRoot,SetActive,thread_cycles,1,6503.0,6503.0,6503,6503,1,-6503.0,-6503.0,-6503,-6503,activation,2,1,1,1
player01-a923265f,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,box,warmup,0,newRoot,colliders,elapsed_us,1,0.9,0.9,0.9,0.9,1,0.9,0.9,0.9,0.9,build,1,2,1,1
player01-a923265f,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,box,warmup,0,newRoot,colliders,thread_cycles,1,1801.0,1801.0,1801,1801,1,1801.0,1801.0,1801,1801,build,1,2,1,1
player01-a923265f,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,box,warmup,0,newRoot,newRoot,elapsed_us,1,2.4000000000000004,2.4000000000000004,2.4000000000000004,2.4000000000000004,1,2.4000000000000004,2.4000000000000004,2.4000000000000004,2.4000000000000004,build,1,2,1,1
player01-a923265f,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,box,warmup,0,newRoot,newRoot,thread_cycles,1,5150.0,5150.0,5150,5150,1,5150.0,5150.0,5150,5150,build,1,2,1,1
player01-a923265f,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,box,warmup,0,newRoot,objects,elapsed_us,1,9.200000000000001,9.200000000000001,9.200000000000001,9.200000000000001,1,9.200000000000001,9.200000000000001,9.200000000000001,9.200000000000001,build,1,2,1,1
player01-a923265f,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,box,warmup,0,newRoot,objects,thread_cycles,1,19498.0,19498.0,19498,19498,1,19498.0,19498.0,19498,19498,build,1,2,1,1
player01-a923265f,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,box,warmup,1,newRoot,BuildSide,elapsed_us,1,-9.600000000000001,-9.600000000000001,-9.600000000000001,-9.600000000000001,1,9.600000000000001,9.600000000000001,9.600000000000001,9.600000000000001,build,2,1,1,1
player01-a923265f,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,box,warmup,1,newRoot,BuildSide,thread_cycles,1,-20234.0,-20234.0,-20234,-20234,1,20234.0,20234.0,20234,20234,build,2,1,1,1
player01-a923265f,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,box,warmup,1,newRoot,SetActive,elapsed_us,1,3.5,3.5,3.5,3.5,1,-3.5,-3.5,-3.5,-3.5,activation,2,1,1,1
player01-a923265f,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,box,warmup,1,newRoot,SetActive,thread_cycles,1,7237.0,7237.0,7237,7237,1,-7237.0,-7237.0,-7237,-7237,activation,2,1,1,1
player01-a923265f,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,box,warmup,1,newRoot,colliders,elapsed_us,1,-0.8,-0.8,-0.8,-0.8,1,0.8,0.8,0.8,0.8,build,2,1,1,1
player01-a923265f,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,box,warmup,1,newRoot,colliders,thread_cycles,1,-1978.0,-1978.0,-1978,-1978,1,1978.0,1978.0,1978,1978,build,2,1,1,1
player01-a923265f,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,box,warmup,1,newRoot,newRoot,elapsed_us,1,-2.2,-2.2,-2.2,-2.2,1,2.2,2.2,2.2,2.2,build,2,1,1,1
player01-a923265f,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,box,warmup,1,newRoot,newRoot,thread_cycles,1,-4839.0,-4839.0,-4839,-4839,1,4839.0,4839.0,4839,4839,build,2,1,1,1
player01-a923265f,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,box,warmup,1,newRoot,objects,elapsed_us,1,-8.200000000000001,-8.200000000000001,-8.200000000000001,-8.200000000000001,1,8.200000000000001,8.200000000000001,8.200000000000001,8.200000000000001,build,2,1,1,1
player01-a923265f,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,box,warmup,1,newRoot,objects,thread_cycles,1,-17315.0,-17315.0,-17315,-17315,1,17315.0,17315.0,17315,17315,build,2,1,1,1
player01-a923265f,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,box,warmup,2,newRoot,BuildSide,elapsed_us,1,10.8,10.8,10.8,10.8,1,10.8,10.8,10.8,10.8,build,1,2,1,1
player01-a923265f,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,box,warmup,2,newRoot,BuildSide,thread_cycles,1,22860.0,22860.0,22860,22860,1,22860.0,22860.0,22860,22860,build,1,2,1,1
player01-a923265f,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,box,warmup,2,newRoot,SetActive,elapsed_us,1,15.0,15.0,15.0,15.0,1,15.0,15.0,15.0,15.0,activation,1,2,1,1
player01-a923265f,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,box,warmup,2,newRoot,SetActive,thread_cycles,1,31750.0,31750.0,31750,31750,1,31750.0,31750.0,31750,31750,activation,1,2,1,1
player01-a923265f,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,box,warmup,2,newRoot,colliders,elapsed_us,1,1.4000000000000001,1.4000000000000001,1.4000000000000001,1.4000000000000001,1,1.4000000000000001,1.4000000000000001,1.4000000000000001,1.4000000000000001,build,1,2,1,1
player01-a923265f,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,box,warmup,2,newRoot,colliders,thread_cycles,1,3070.0,3070.0,3070,3070,1,3070.0,3070.0,3070,3070,build,1,2,1,1
player01-a923265f,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,box,warmup,2,newRoot,newRoot,elapsed_us,1,2.6,2.6,2.6,2.6,1,2.6,2.6,2.6,2.6,build,1,2,1,1
player01-a923265f,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,box,warmup,2,newRoot,newRoot,thread_cycles,1,5679.0,5679.0,5679,5679,1,5679.0,5679.0,5679,5679,build,1,2,1,1
player01-a923265f,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,box,warmup,2,newRoot,objects,elapsed_us,1,8.8,8.8,8.8,8.8,1,8.8,8.8,8.8,8.8,build,1,2,1,1
player01-a923265f,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,box,warmup,2,newRoot,objects,thread_cycles,1,18719.0,18719.0,18719,18719,1,18719.0,18719.0,18719,18719,build,1,2,1,1
player01-a923265f,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,box,warmup,3,newRoot,BuildSide,elapsed_us,1,-11.600000000000001,-11.600000000000001,-11.600000000000001,-11.600000000000001,1,11.600000000000001,11.600000000000001,11.600000000000001,11.600000000000001,build,2,1,1,1
player01-a923265f,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,box,warmup,3,newRoot,BuildSide,thread_cycles,1,-24398.0,-24398.0,-24398,-24398,1,24398.0,24398.0,24398,24398,build,2,1,1,1
player01-a923265f,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,box,warmup,3,newRoot,SetActive,elapsed_us,1,17.2,17.2,17.2,17.2,1,17.2,17.2,17.2,17.2,activation,1,2,1,1
player01-a923265f,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,box,warmup,3,newRoot,SetActive,thread_cycles,1,36304.0,36304.0,36304,36304,1,36304.0,36304.0,36304,36304,activation,1,2,1,1
player01-a923265f,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,box,warmup,3,newRoot,colliders,elapsed_us,1,-1.0,-1.0,-1.0,-1.0,1,1.0,1.0,1.0,1.0,build,2,1,1,1
player01-a923265f,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,box,warmup,3,newRoot,colliders,thread_cycles,1,-2047.0,-2047.0,-2047,-2047,1,2047.0,2047.0,2047,2047,build,2,1,1,1
player01-a923265f,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,box,warmup,3,newRoot,newRoot,elapsed_us,1,-2.9000000000000004,-2.9000000000000004,-2.9000000000000004,-2.9000000000000004,1,2.9000000000000004,2.9000000000000004,2.9000000000000004,2.9000000000000004,build,2,1,1,1
player01-a923265f,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,box,warmup,3,newRoot,newRoot,thread_cycles,1,-6024.0,-6024.0,-6024,-6024,1,6024.0,6024.0,6024,6024,build,2,1,1,1
player01-a923265f,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,box,warmup,3,newRoot,objects,elapsed_us,1,-9.8,-9.8,-9.8,-9.8,1,9.8,9.8,9.8,9.8,build,2,1,1,1
player01-a923265f,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,box,warmup,3,newRoot,objects,thread_cycles,1,-20671.0,-20671.0,-20671,-20671,1,20671.0,20671.0,20671,20671,build,2,1,1,1
player01-a923265f,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,character,measured,0,newRoot,BuildSide,elapsed_us,8,14.95,18.26,13.700000000000001,18.400000000000002,8,14.95,18.26,13.700000000000001,18.400000000000002,build,1,2,15,9
player01-a923265f,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,character,measured,0,newRoot,BuildSide,thread_cycles,8,31601.0,38566.5,28986,38822,8,31601.0,38566.5,28986,38822,build,1,2,15,9
player01-a923265f,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,character,measured,0,newRoot,SetActive,elapsed_us,8,8.9,9.600000000000001,7.5,9.600000000000001,8,-8.9,-7.605,-9.600000000000001,-7.5,activation,2,1,15,9
player01-a923265f,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,character,measured,0,newRoot,SetActive,thread_cycles,8,18924.5,20455.0,15750,20560,8,-18924.5,-15910.65,-20560,-15750,activation,2,1,15,9
player01-a923265f,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,character,measured,0,newRoot,colliders,elapsed_us,8,5.65,6.265000000000001,4.5,6.300000000000001,8,5.65,6.265000000000001,4.5,6.300000000000001,build,1,2,15,9
player01-a923265f,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,character,measured,0,newRoot,colliders,thread_cycles,8,11931.5,13160.5,9579,13283,8,11931.5,13160.5,9579,13283,build,1,2,15,9
player01-a923265f,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,character,measured,0,newRoot,newRoot,elapsed_us,8,2.9000000000000004,3.525,2.0,3.7,8,2.9000000000000004,3.525,2.0,3.7,build,1,2,15,9
player01-a923265f,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,character,measured,0,newRoot,newRoot,thread_cycles,8,6285.5,7550.849999999999,4200,7981,8,6285.5,7550.849999999999,4200,7981,build,1,2,15,9
player01-a923265f,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,character,measured,0,newRoot,objects,elapsed_us,8,8.8,11.365,7.9,11.4,8,8.8,11.365,7.9,11.4,build,1,2,15,9
player01-a923265f,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,character,measured,0,newRoot,objects,thread_cycles,8,18611.5,23913.25,16792,24034,8,18611.5,23913.25,16792,24034,build,1,2,15,9
player01-a923265f,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,character,measured,1,newRoot,BuildSide,elapsed_us,8,-6.7,-3.4100000000000015,-18.2,-2.5,8,6.7,14.664999999999994,2.5,18.2,build,2,1,15,9
player01-a923265f,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,character,measured,1,newRoot,BuildSide,thread_cycles,8,-14170.0,-7299.500000000003,-18612,-5441,8,14170.0,18134.25,5441,18612,build,2,1,15,9
player01-a923265f,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,character,measured,1,newRoot,SetActive,elapsed_us,8,8.9,9.725,8.1,9.9,8,-8.9,-8.345,-9.9,-8.1,activation,2,1,15,9
player01-a923265f,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,character,measured,1,newRoot,SetActive,thread_cycles,8,18793.0,20531.35,17275,20783,8,-18793.0,-17696.05,-20783,-17275,activation,2,1,15,9
player01-a923265f,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,character,measured,1,newRoot,colliders,elapsed_us,8,3.2,4.29,2.2,4.5,8,-3.2,-2.305,-4.5,-2.2,build,2,1,15,9
player01-a923265f,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,character,measured,1,newRoot,colliders,thread_cycles,8,6818.5,9066.65,4668,9529,8,-6818.5,-4927.700000000001,-9529,-4668,build,2,1,15,9
player01-a923265f,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,character,measured,1,newRoot,newRoot,elapsed_us,8,-2.55,-1.87,-14.600000000000001,-1.8,8,2.55,10.679999999999996,1.8,14.600000000000001,build,2,1,15,9
player01-a923265f,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,character,measured,1,newRoot,newRoot,thread_cycles,8,-5409.5,-3988.8,-11041,-3909,8,5409.5,9690.349999999999,3909,11041,build,2,1,15,9
player01-a923265f,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,character,measured,1,newRoot,objects,elapsed_us,8,-9.05,-7.100000000000001,-21.6,-6.4,8,9.05,17.644999999999996,6.4,21.6,build,2,1,15,9
player01-a923265f,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,character,measured,1,newRoot,objects,thread_cycles,8,-19251.5,-15217.000000000002,-25685,-13852,8,19251.5,24302.149999999998,13852,25685,build,2,1,15,9
player01-a923265f,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,character,measured,2,newRoot,BuildSide,elapsed_us,8,16.0,17.025,13.0,17.2,8,16.0,17.025,13.0,17.2,build,1,2,15,9
player01-a923265f,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,character,measured,2,newRoot,BuildSide,thread_cycles,8,33816.5,35876.5,27403,36244,8,33816.5,35876.5,27403,36244,build,1,2,15,9
player01-a923265f,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,character,measured,2,newRoot,SetActive,elapsed_us,8,22.3,23.69,20.6,23.900000000000002,8,22.3,23.69,20.6,23.900000000000002,activation,1,2,15,9
player01-a923265f,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,character,measured,2,newRoot,SetActive,thread_cycles,8,47003.5,49926.8,43338,50323,8,47003.5,49926.8,43338,50323,activation,1,2,15,9
player01-a923265f,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,character,measured,2,newRoot,colliders,elapsed_us,8,5.45,6.300000000000001,3.6,6.300000000000001,8,5.45,6.300000000000001,3.6,6.300000000000001,build,1,2,15,9
player01-a923265f,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,character,measured,2,newRoot,colliders,thread_cycles,8,11659.5,13404.95,7521,13490,8,11659.5,13404.95,7521,13490,build,1,2,15,9
player01-a923265f,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,character,measured,2,newRoot,newRoot,elapsed_us,8,2.9000000000000004,3.36,2.0,3.5,8,2.9000000000000004,3.36,2.0,3.5,build,1,2,15,9
player01-a923265f,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,character,measured,2,newRoot,newRoot,thread_cycles,8,6172.0,7203.299999999999,4245,7533,8,6172.0,7203.299999999999,4245,7533,build,1,2,15,9
player01-a923265f,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,character,measured,2,newRoot,objects,elapsed_us,8,9.700000000000001,10.530000000000001,8.700000000000001,10.600000000000001,8,9.700000000000001,10.530000000000001,8.700000000000001,10.600000000000001,build,1,2,15,9
player01-a923265f,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,character,measured,2,newRoot,objects,thread_cycles,8,20488.0,22369.35,18350,22586,8,20488.0,22369.35,18350,22586,build,1,2,15,9
player01-a923265f,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,character,measured,3,newRoot,BuildSide,elapsed_us,8,-6.9,-5.805000000000001,-8.9,-5.7,8,6.9,8.584999999999999,5.7,8.9,build,2,1,15,9
player01-a923265f,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,character,measured,3,newRoot,BuildSide,thread_cycles,8,-14699.5,-12315.9,-18787,-12171,8,14699.5,18093.3,12171,18787,build,2,1,15,9
player01-a923265f,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,character,measured,3,newRoot,SetActive,elapsed_us,8,22.0,22.200000000000003,21.5,22.200000000000003,8,22.0,22.200000000000003,21.5,22.200000000000003,activation,1,2,15,9
player01-a923265f,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,character,measured,3,newRoot,SetActive,thread_cycles,8,46548.0,47014.15,45629,47018,8,46548.0,47014.15,45629,47018,activation,1,2,15,9
player01-a923265f,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,character,measured,3,newRoot,colliders,elapsed_us,8,3.3000000000000003,4.22,2.7,4.5,8,-3.3000000000000003,-2.7,-4.5,-2.7,build,2,1,15,9
player01-a923265f,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,character,measured,3,newRoot,colliders,thread_cycles,8,7064.0,8722.099999999999,5386,9182,8,-7064.0,-5506.75,-9182,-5386,build,2,1,15,9
player01-a923265f,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,character,measured,3,newRoot,newRoot,elapsed_us,8,-2.85,-2.3000000000000003,-4.4,-2.3000000000000003,8,2.85,3.9799999999999995,2.3000000000000003,4.4,build,2,1,15,9
player01-a923265f,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,character,measured,3,newRoot,newRoot,thread_cycles,8,-6167.0,-4954.8,-9435,-4952,8,6167.0,8564.55,4952,9435,build,2,1,15,9
player01-a923265f,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,character,measured,3,newRoot,objects,elapsed_us,8,-9.200000000000001,-8.935,-10.8,-8.9,8,9.200000000000001,10.8,8.9,10.8,build,2,1,15,9
player01-a923265f,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,character,measured,3,newRoot,objects,thread_cycles,8,-19604.5,-18877.05,-22610,-18869,8,19604.5,22599.15,18869,22610,build,2,1,15,9
player01-a923265f,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,character,warmup,0,newRoot,BuildSide,elapsed_us,1,26.3,26.3,26.3,26.3,1,26.3,26.3,26.3,26.3,build,1,2,15,9
player01-a923265f,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,character,warmup,0,newRoot,BuildSide,thread_cycles,1,54952.0,54952.0,54952,54952,1,54952.0,54952.0,54952,54952,build,1,2,15,9
player01-a923265f,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,character,warmup,0,newRoot,SetActive,elapsed_us,1,7.9,7.9,7.9,7.9,1,-7.9,-7.9,-7.9,-7.9,activation,2,1,15,9
player01-a923265f,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,character,warmup,0,newRoot,SetActive,thread_cycles,1,16560.0,16560.0,16560,16560,1,-16560.0,-16560.0,-16560,-16560,activation,2,1,15,9
player01-a923265f,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,character,warmup,0,newRoot,colliders,elapsed_us,1,7.2,7.2,7.2,7.2,1,7.2,7.2,7.2,7.2,build,1,2,15,9
player01-a923265f,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,character,warmup,0,newRoot,colliders,thread_cycles,1,15257.0,15257.0,15257,15257,1,15257.0,15257.0,15257,15257,build,1,2,15,9
player01-a923265f,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,character,warmup,0,newRoot,newRoot,elapsed_us,1,5.4,5.4,5.4,5.4,1,5.4,5.4,5.4,5.4,build,1,2,15,9
player01-a923265f,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,character,warmup,0,newRoot,newRoot,thread_cycles,1,12639.0,12639.0,12639,12639,1,12639.0,12639.0,12639,12639,build,1,2,15,9
player01-a923265f,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,character,warmup,0,newRoot,objects,elapsed_us,1,18.1,18.1,18.1,18.1,1,18.1,18.1,18.1,18.1,build,1,2,15,9
