run,backend,source_fingerprint,case,phase,mode,probe_schema,span,elapsed_us_n,elapsed_us_median,elapsed_us_p95,elapsed_us_min,elapsed_us_max,thread_cycles_n,thread_cycles_median,thread_cycles_p95,thread_cycles_min,thread_cycles_max
player01-a923265f,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,character,warmup,2,newRoot,objects_pair,1,24.8,24.8,24.8,24.8,1,52750.0,52750.0,52750,52750
player01-a923265f,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,character,warmup,2,newRoot,publishtotal,1,62.9,62.9,62.9,62.9,1,132651.0,132651.0,132651,132651
player01-a923265f,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,character,warmup,3,newRoot,BuildPublish,1,168.7,168.7,168.7,168.7,1,345148.0,345148.0,345148,345148
player01-a923265f,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,character,warmup,3,newRoot,BuildSide+,1,19.9,19.9,19.9,19.9,1,41777.0,41777.0,41777,41777
player01-a923265f,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,character,warmup,3,newRoot,BuildSide-,1,38.6,38.6,38.6,38.6,1,81427.0,81427.0,81427,81427
player01-a923265f,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,character,warmup,3,newRoot,BuildSide_pair,1,58.5,58.5,58.5,58.5,1,123204.0,123204.0,123204,123204
player01-a923265f,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,character,warmup,3,newRoot,SetActive+,1,48.9,48.9,48.9,48.9,1,103787.0,103787.0,103787,103787
player01-a923265f,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,character,warmup,3,newRoot,SetActive-,1,11.9,11.9,11.9,11.9,1,25457.0,25457.0,25457,25457
player01-a923265f,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,character,warmup,3,newRoot,SetActive_pair,1,60.8,60.8,60.8,60.8,1,129244.0,129244.0,129244,129244
player01-a923265f,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,character,warmup,3,newRoot,buildtotal,1,79.3,79.3,79.3,79.3,1,167527.0,167527.0,167527,167527
player01-a923265f,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,character,warmup,3,newRoot,colliders+,1,12.3,12.3,12.3,12.3,1,26231.0,26231.0,26231,26231
player01-a923265f,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,character,warmup,3,newRoot,colliders-,1,10.6,10.6,10.6,10.6,1,22613.0,22613.0,22613,22613
player01-a923265f,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,character,warmup,3,newRoot,colliders_pair,1,22.9,22.9,22.9,22.9,1,48844.0,48844.0,48844,48844
player01-a923265f,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,character,warmup,3,newRoot,newRoot+,1,2.1,2.1,2.1,2.1,1,4636.0,4636.0,4636,4636
player01-a923265f,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,character,warmup,3,newRoot,newRoot-,1,11.2,11.2,11.2,11.2,1,23967.0,23967.0,23967,23967
player01-a923265f,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,character,warmup,3,newRoot,newRoot_pair,1,13.3,13.3,13.3,13.3,1,28603.0,28603.0,28603,28603
player01-a923265f,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,character,warmup,3,newRoot,objects+,1,6.9,6.9,6.9,6.9,1,14729.0,14729.0,14729,14729
player01-a923265f,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,character,warmup,3,newRoot,objects-,1,26.8,26.8,26.8,26.8,1,56682.0,56682.0,56682,56682
player01-a923265f,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,character,warmup,3,newRoot,objects_pair,1,33.7,33.7,33.7,33.7,1,71411.0,71411.0,71411,71411
player01-a923265f,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,character,warmup,3,newRoot,publishtotal,1,89.4,89.4,89.4,89.4,1,177621.0,177621.0,177621,177621
player10-f0ebe111,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,box,measured,0,newRoot,BuildPublish,8,78.94999999999999,87.81,74.4,89.7,8,166993.5,185664.5,158391,189658
player10-f0ebe111,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,box,measured,0,newRoot,BuildSide+,8,19.5,21.465,17.9,21.5,8,40963.0,45321.1,37679,45508
player10-f0ebe111,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,box,measured,0,newRoot,BuildSide-,8,9.0,9.495,8.5,9.6,8,18974.5,19932.95,17768,20074
player10-f0ebe111,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,box,measured,0,newRoot,BuildSide_pair,8,28.35,30.224999999999998,27.0,30.4,8,59521.0,63748.2,56846,64290
player10-f0ebe111,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,box,measured,0,newRoot,SetActive+,8,13.6,16.075,12.4,16.6,8,29039.5,34189.799999999996,26532,35286
player10-f0ebe111,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,box,measured,0,newRoot,SetActive-,8,9.1,10.209999999999999,8.7,10.7,8,19596.5,21895.199999999997,18775,22941
player10-f0ebe111,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,box,measured,0,newRoot,SetActive_pair,8,22.65,26.075,21.4,27.3,8,48595.0,55672.7,45971,58227
player10-f0ebe111,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,box,measured,0,newRoot,buildtotal,8,44.35,48.525,42.0,49.4,8,94173.0,102771.34999999999,89987,104542
player10-f0ebe111,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,box,measured,0,newRoot,colliders+,8,1.85,2.195,1.7,2.3,8,4151.5,5026.95,3944,5259
player10-f0ebe111,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,box,measured,0,newRoot,colliders-,8,0.9,0.965,0.8,1.0,8,2096.5,2341.15,2014,2408
player10-f0ebe111,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,box,measured,0,newRoot,colliders_pair,8,2.75,3.03,2.5,3.1,8,6401.0,7070.45,5958,7306
player10-f0ebe111,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,box,measured,0,newRoot,newRoot+,8,4.4,5.13,4.2,5.2,8,9720.0,11202.5,9191,11332
player10-f0ebe111,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,box,measured,0,newRoot,newRoot-,8,2.1,2.565,2.0,2.6,8,4685.5,5677.45,4318,5787
player10-f0ebe111,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,box,measured,0,newRoot,newRoot_pair,8,6.800000000000001,7.194999999999999,6.2,7.3,8,14994.5,15820.4,13732,15980
player10-f0ebe111,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,box,measured,0,newRoot,objects+,8,16.200000000000003,17.86,15.0,18.0,8,34386.0,37785.5,31955,38083
player10-f0ebe111,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,box,measured,0,newRoot,objects-,8,7.45,7.965,6.9,8.0,8,15960.5,17033.8,14848,17178
player10-f0ebe111,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,box,measured,0,newRoot,objects_pair,8,23.65,25.119999999999997,22.6,25.4,8,50332.0,53335.65,48134,53945
player10-f0ebe111,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,box,measured,0,newRoot,publishtotal,8,35.55,39.285,32.4,40.3,8,74984.0,82893.15,68289,85116
player10-f0ebe111,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,box,measured,1,newRoot,BuildPublish,8,86.7,138.20499999999998,78.0,157.0,8,179515.0,258656.09999999998,164689,279955
player10-f0ebe111,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,box,measured,1,newRoot,BuildSide+,8,9.399999999999999,10.225,8.6,10.4,8,19844.0,21449.8,17946,21797
player10-f0ebe111,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,box,measured,1,newRoot,BuildSide-,8,20.55,24.55,18.6,25.6,8,43230.5,51804.75,39189,54092
player10-f0ebe111,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,box,measured,1,newRoot,BuildSide_pair,8,30.3,33.765,27.2,34.5,8,63797.0,71198.55,57135,72769
player10-f0ebe111,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,box,measured,1,newRoot,SetActive+,8,14.15,43.744999999999976,12.6,56.8,8,30136.0,72845.59999999998,26748,90473
player10-f0ebe111,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,box,measured,1,newRoot,SetActive-,8,9.65,11.195,8.7,11.3,8,20665.0,24128.85,18560,24265
player10-f0ebe111,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,box,measured,1,newRoot,SetActive_pair,8,24.5,54.35999999999998,21.3,67.8,8,51996.0,96179.09999999998,45542,114349
player10-f0ebe111,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,box,measured,1,newRoot,buildtotal,8,46.5,53.0,44.1,53.0,8,98315.0,112701.8,93035,112965
player10-f0ebe111,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,box,measured,1,newRoot,colliders+,8,1.0,1.365,0.9,1.4,8,2366.0,3178.35,2161,3269
player10-f0ebe111,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,box,measured,1,newRoot,colliders-,8,2.0,2.395,1.7,2.5,8,4484.5,5412.9,4029,5639
player10-f0ebe111,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,box,measured,1,newRoot,colliders_pair,8,3.1500000000000004,3.4,2.7,3.4,8,7227.5,7868.15,6351,7949
player10-f0ebe111,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,box,measured,1,newRoot,newRoot+,8,2.35,2.695,2.0,2.8,8,5264.5,5947.599999999999,4424,6117
player10-f0ebe111,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,box,measured,1,newRoot,newRoot-,8,4.949999999999999,7.2799999999999985,4.1,8.4,8,11115.5,15798.749999999996,9061,18191
player10-f0ebe111,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,box,measured,1,newRoot,newRoot_pair,8,7.6,9.584999999999997,6.1,10.6,8,16697.0,21006.949999999997,13693,23206
player10-f0ebe111,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,box,measured,1,newRoot,objects+,8,7.6,8.365,6.9,8.4,8,16163.5,17830.45,14654,17926
player10-f0ebe111,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,box,measured,1,newRoot,objects-,8,17.25,20.65,15.6,21.7,8,36543.0,43819.5,33040,46126
player10-f0ebe111,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,box,measured,1,newRoot,objects_pair,8,25.1,28.299999999999997,22.5,29.0,8,53474.5,60069.799999999996,47694,61621
player10-f0ebe111,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,box,measured,1,newRoot,publishtotal,8,38.7,87.02499999999998,33.9,106.8,8,81200.0,149802.34999999998,71464,173315
player10-f0ebe111,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,box,measured,2,newRoot,BuildPublish,8,80.55,86.08500000000001,75.9,86.4,8,170375.5,181619.2,160356,182427
player10-f0ebe111,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,box,measured,2,newRoot,BuildSide+,8,19.9,22.855,18.8,23.1,8,41917.5,48085.299999999996,39555,48653
player10-f0ebe111,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,box,measured,2,newRoot,BuildSide-,8,8.8,11.649999999999999,8.5,12.7,8,18546.5,24496.149999999998,17822,26719
player10-f0ebe111,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,box,measured,2,newRoot,BuildSide_pair,8,29.15,34.12,27.5,35.1,8,61275.5,71763.05,57775,73750
player10-f0ebe111,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,box,measured,2,newRoot,SetActive+,8,18.95,20.065,17.6,20.1,8,40391.5,42622.25,37611,42666
player10-f0ebe111,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,box,measured,2,newRoot,SetActive-,8,3.1,3.2,2.9,3.2,8,6811.0,7016.85,6460,7034
player10-f0ebe111,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,box,measured,2,newRoot,SetActive_pair,8,22.1,23.23,20.7,23.3,8,47262.5,49569.45,44384,49700
player10-f0ebe111,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,box,measured,2,newRoot,buildtotal,8,45.3,50.26,41.7,50.4,8,96302.0,106086.15,88407,106251
player10-f0ebe111,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,box,measured,2,newRoot,colliders+,8,2.0,2.5,1.8,2.5,8,4476.5,5689.4,4089,5765
player10-f0ebe111,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,box,measured,2,newRoot,colliders-,8,0.9,1.3899999999999997,0.8,1.6,8,2231.0,3116.2999999999993,2050,3579
player10-f0ebe111,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,box,measured,2,newRoot,colliders_pair,8,2.9,3.8549999999999995,2.6,4.1,8,6692.0,8795.9,6139,9344
player10-f0ebe111,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,box,measured,2,newRoot,newRoot+,8,4.949999999999999,5.72,4.4,6.0,8,10760.5,12419.199999999999,9562,13017
player10-f0ebe111,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,box,measured,2,newRoot,newRoot-,8,2.2,2.5,1.9,2.5,8,4849.5,5636.5,4445,5766
player10-f0ebe111,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,box,measured,2,newRoot,newRoot_pair,8,7.15,7.895,6.5,8.0,8,15645.5,17239.75,14406,17462
player10-f0ebe111,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,box,measured,2,newRoot,objects+,8,16.65,18.985,15.6,19.3,8,35385.0,40431.799999999996,33293,41087
player10-f0ebe111,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,box,measured,2,newRoot,objects-,8,7.25,9.495,6.9,10.3,8,15483.5,20366.299999999996,14734,22047
player10-f0ebe111,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,box,measured,2,newRoot,objects_pair,8,24.25,28.104999999999997,22.5,28.7,8,51698.0,59911.7,48027,61262
player10-f0ebe111,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,box,measured,2,newRoot,publishtotal,8,35.0,36.364999999999995,33.0,36.4,8,73677.5,76571.05,69408,76647
player10-f0ebe111,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,box,measured,3,newRoot,BuildPublish,8,81.8,94.05,73.3,95.1,8,173817.0,200070.35,154969,202709
player10-f0ebe111,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,box,measured,3,newRoot,BuildSide+,8,8.8,10.05,8.5,10.4,8,18532.0,21217.6,17782,21947
player10-f0ebe111,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,box,measured,3,newRoot,BuildSide-,8,19.75,24.91,18.2,26.1,8,41556.0,52513.149999999994,38272,55086
player10-f0ebe111,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,box,measured,3,newRoot,BuildSide_pair,8,28.75,34.03,27.2,35.5,8,60564.0,71706.25,57001,74949
player10-f0ebe111,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,box,measured,3,newRoot,SetActive+,8,19.45,22.915,16.8,23.3,8,41389.5,48827.5,35907,49706
player10-f0ebe111,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,box,measured,3,newRoot,SetActive-,8,3.2,3.5949999999999998,3.1,3.7,8,6979.5,7970.45,6800,8150
player10-f0ebe111,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,box,measured,3,newRoot,SetActive_pair,8,22.65,26.474999999999998,19.9,27.0,8,48353.5,56658.65,42871,57856
player10-f0ebe111,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,box,measured,3,newRoot,buildtotal,8,45.5,51.989999999999995,41.7,53.6,8,96455.5,111428.9,88336,115351
player10-f0ebe111,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,box,measured,3,newRoot,colliders+,8,1.0,1.0,0.9,1.0,8,2340.5,2460.6,2204,2469
player10-f0ebe111,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,box,measured,3,newRoot,colliders-,8,1.9500000000000002,2.5949999999999998,1.8,2.7,8,4366.0,5835.299999999999,4047,6130
player10-f0ebe111,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,box,measured,3,newRoot,colliders_pair,8,2.9,3.4949999999999997,2.8,3.6,8,6673.5,8093.9,6437,8418
player10-f0ebe111,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,box,measured,3,newRoot,newRoot+,8,2.1,2.73,1.8,2.8,8,4656.0,6066.8,4072,6211
player10-f0ebe111,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,box,measured,3,newRoot,newRoot-,8,4.4,6.664999999999999,3.9,7.4,8,9742.0,14678.549999999997,8613,15976
player10-f0ebe111,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,box,measured,3,newRoot,newRoot_pair,8,6.9,8.759999999999998,6.0,9.6,8,15289.0,19514.499999999996,13221,21016
player10-f0ebe111,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,box,measured,3,newRoot,objects+,8,7.199999999999999,8.485,6.8,8.8,8,15393.5,18007.449999999997,14608,18691
player10-f0ebe111,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,box,measured,3,newRoot,objects-,8,16.65,21.125,15.2,22.0,8,35225.5,44930.149999999994,32276,46894
player10-f0ebe111,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,box,measured,3,newRoot,objects_pair,8,24.1,28.639999999999997,22.3,29.9,8,51186.5,60923.7,47560,63632
player10-f0ebe111,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,box,measured,3,newRoot,publishtotal,8,35.400000000000006,42.54,31.6,43.1,8,74630.5,89741.55,66633,91025
player10-f0ebe111,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,box,warmup,0,newRoot,BuildPublish,1,81.7,81.7,81.7,81.7,1,172943.0,172943.0,172943,172943
player10-f0ebe111,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,box,warmup,0,newRoot,BuildSide+,1,18.3,18.3,18.3,18.3,1,38394.0,38394.0,38394,38394
player10-f0ebe111,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,box,warmup,0,newRoot,BuildSide-,1,9.4,9.4,9.4,9.4,1,19787.0,19787.0,19787,19787
player10-f0ebe111,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,box,warmup,0,newRoot,BuildSide_pair,1,27.7,27.7,27.7,27.7,1,58181.0,58181.0,58181,58181
player10-f0ebe111,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,box,warmup,0,newRoot,SetActive+,1,13.5,13.5,13.5,13.5,1,28820.0,28820.0,28820,28820
player10-f0ebe111,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,box,warmup,0,newRoot,SetActive-,1,8.6,8.6,8.6,8.6,1,18549.0,18549.0,18549,18549
player10-f0ebe111,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,box,warmup,0,newRoot,SetActive_pair,1,22.1,22.1,22.1,22.1,1,47369.0,47369.0,47369,47369
player10-f0ebe111,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,box,warmup,0,newRoot,buildtotal,1,44.6,44.6,44.6,44.6,1,94788.0,94788.0,94788,94788
player10-f0ebe111,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,box,warmup,0,newRoot,colliders+,1,1.8,1.8,1.8,1.8,1,4078.0,4078.0,4078,4078
player10-f0ebe111,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,box,warmup,0,newRoot,colliders-,1,1.0,1.0,1.0,1.0,1,2404.0,2404.0,2404,2404
player10-f0ebe111,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,box,warmup,0,newRoot,colliders_pair,1,2.8,2.8,2.8,2.8,1,6482.0,6482.0,6482,6482
player10-f0ebe111,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,box,warmup,0,newRoot,newRoot+,1,4.2,4.2,4.2,4.2,1,9122.0,9122.0,9122,9122
player10-f0ebe111,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,box,warmup,0,newRoot,newRoot-,1,2.6,2.6,2.6,2.6,1,5650.0,5650.0,5650,5650
player10-f0ebe111,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,box,warmup,0,newRoot,newRoot_pair,1,6.8,6.8,6.8,6.8,1,14772.0,14772.0,14772,14772
player10-f0ebe111,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,box,warmup,0,newRoot,objects+,1,15.2,15.2,15.2,15.2,1,32366.0,32366.0,32366,32366
player10-f0ebe111,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,box,warmup,0,newRoot,objects-,1,7.8,7.8,7.8,7.8,1,16550.0,16550.0,16550,16550
player10-f0ebe111,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,box,warmup,0,newRoot,objects_pair,1,23.0,23.0,23.0,23.0,1,48916.0,48916.0,48916,48916
player10-f0ebe111,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,box,warmup,0,newRoot,publishtotal,1,37.1,37.1,37.1,37.1,1,78155.0,78155.0,78155,78155
player10-f0ebe111,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,box,warmup,1,newRoot,BuildPublish,1,83.7,83.7,83.7,83.7,1,176795.0,176795.0,176795,176795
player10-f0ebe111,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,box,warmup,1,newRoot,BuildSide+,1,9.2,9.2,9.2,9.2,1,19268.0,19268.0,19268,19268
player10-f0ebe111,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,box,warmup,1,newRoot,BuildSide-,1,20.5,20.5,20.5,20.5,1,43041.0,43041.0,43041,43041
player10-f0ebe111,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,box,warmup,1,newRoot,BuildSide_pair,1,29.7,29.7,29.7,29.7,1,62309.0,62309.0,62309,62309
player10-f0ebe111,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,box,warmup,1,newRoot,SetActive+,1,13.2,13.2,13.2,13.2,1,28039.0,28039.0,28039,28039
player10-f0ebe111,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,box,warmup,1,newRoot,SetActive-,1,9.7,9.7,9.7,9.7,1,20775.0,20775.0,20775,20775
player10-f0ebe111,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,box,warmup,1,newRoot,SetActive_pair,1,22.9,22.9,22.9,22.9,1,48814.0,48814.0,48814,48814
