variant,case,region,sample,iterations,elapsed_ticks,allocated_bytes,counter_responded,frequency
colliders,box,prepare_colliders,47,1,42,-1,False,10000000
colliders,box,adopt_colliders,47,1,26,-1,False,10000000
colliders,box,provisional_build,48,1,347,-1,False,10000000
colliders,box,prepare_colliders,48,1,49,-1,False,10000000
colliders,box,adopt_colliders,48,1,27,-1,False,10000000
colliders,box,provisional_build,49,1,343,-1,False,10000000
colliders,box,prepare_colliders,49,1,52,-1,False,10000000
colliders,box,adopt_colliders,49,1,25,-1,False,10000000
colliders,box,provisional_build,50,1,341,-1,False,10000000
colliders,box,prepare_colliders,50,1,44,-1,False,10000000
colliders,box,adopt_colliders,50,1,27,-1,False,10000000
colliders,box,provisional_build,51,1,354,-1,False,10000000
colliders,box,prepare_colliders,51,1,45,-1,False,10000000
colliders,box,adopt_colliders,51,1,27,-1,False,10000000
colliders,box,provisional_build,52,1,349,-1,False,10000000
colliders,box,prepare_colliders,52,1,40,-1,False,10000000
colliders,box,adopt_colliders,52,1,26,-1,False,10000000
colliders,box,provisional_build,53,1,349,-1,False,10000000
colliders,box,prepare_colliders,53,1,41,-1,False,10000000
colliders,box,adopt_colliders,53,1,26,-1,False,10000000
colliders,box,provisional_build,54,1,399,-1,False,10000000
colliders,box,prepare_colliders,54,1,42,-1,False,10000000
colliders,box,adopt_colliders,54,1,26,-1,False,10000000
colliders,box,provisional_build,55,1,352,-1,False,10000000
colliders,box,prepare_colliders,55,1,41,-1,False,10000000
colliders,box,adopt_colliders,55,1,26,-1,False,10000000
colliders,box,provisional_build,56,1,353,-1,False,10000000
colliders,box,prepare_colliders,56,1,48,-1,False,10000000
colliders,box,adopt_colliders,56,1,27,-1,False,10000000
colliders,box,provisional_build,57,1,351,-1,False,10000000
colliders,box,prepare_colliders,57,1,45,-1,False,10000000
colliders,box,adopt_colliders,57,1,25,-1,False,10000000
colliders,box,provisional_build,58,1,343,-1,False,10000000
colliders,box,prepare_colliders,58,1,49,-1,False,10000000
colliders,box,adopt_colliders,58,1,28,-1,False,10000000
colliders,box,provisional_build,59,1,356,-1,False,10000000
colliders,box,prepare_colliders,59,1,49,-1,False,10000000
colliders,box,adopt_colliders,59,1,28,-1,False,10000000
colliders,box,provisional_build,60,1,353,-1,False,10000000
colliders,box,prepare_colliders,60,1,42,-1,False,10000000
colliders,box,adopt_colliders,60,1,27,-1,False,10000000
colliders,box,provisional_build,61,1,349,-1,False,10000000
colliders,box,prepare_colliders,61,1,44,-1,False,10000000
colliders,box,adopt_colliders,61,1,26,-1,False,10000000
colliders,box,provisional_build,62,1,352,-1,False,10000000
colliders,box,prepare_colliders,62,1,45,-1,False,10000000
