variant,case,region,sample,iterations,elapsed_ticks,allocated_bytes,counter_responded,frequency
baseline,character,shape_pair_create_dispose,2,256,14235,-1,False,10000000
baseline,character,shape_pair_create_dispose,3,256,14946,-1,False,10000000
baseline,character,shape_pair_create_dispose,4,256,13562,-1,False,10000000
baseline,character,shape_pair_create_dispose,5,256,13122,-1,False,10000000
baseline,character,shape_pair_create_dispose,6,256,14294,-1,False,10000000
baseline,character,shape_pair_create_dispose,7,256,13209,-1,False,10000000
baseline,character,box_mass_divide,0,1024,37832,-1,False,10000000
baseline,character,box_mass_divide,1,1024,39259,-1,False,10000000
baseline,character,box_mass_divide,2,1024,38144,-1,False,10000000
baseline,character,box_mass_divide,3,1024,39409,-1,False,10000000
baseline,character,box_mass_divide,4,1024,39654,-1,False,10000000
baseline,character,box_mass_divide,5,1024,39692,-1,False,10000000
baseline,character,box_mass_divide,6,1024,39914,-1,False,10000000
baseline,character,box_mass_divide,7,1024,38710,-1,False,10000000
baseline,character,provisional_build,0,1,770,-1,False,10000000
baseline,character,prepare_colliders,0,1,195,-1,False,10000000
baseline,character,adopt_colliders,0,1,107,-1,False,10000000
baseline,character,provisional_build,1,1,748,-1,False,10000000
baseline,character,prepare_colliders,1,1,201,-1,False,10000000
baseline,character,adopt_colliders,1,1,103,-1,False,10000000
baseline,character,provisional_build,2,1,746,-1,False,10000000
baseline,character,prepare_colliders,2,1,303,-1,False,10000000
baseline,character,adopt_colliders,2,1,104,-1,False,10000000
baseline,character,provisional_build,3,1,733,-1,False,10000000
baseline,character,prepare_colliders,3,1,176,-1,False,10000000
baseline,character,adopt_colliders,3,1,102,-1,False,10000000
baseline,character,provisional_build,4,1,715,-1,False,10000000
baseline,character,prepare_colliders,4,1,210,-1,False,10000000
baseline,character,adopt_colliders,4,1,102,-1,False,10000000
baseline,character,provisional_build,5,1,849,-1,False,10000000
baseline,character,prepare_colliders,5,1,191,-1,False,10000000
baseline,character,adopt_colliders,5,1,106,-1,False,10000000
baseline,character,provisional_build,6,1,752,-1,False,10000000
baseline,character,prepare_colliders,6,1,186,-1,False,10000000
baseline,character,adopt_colliders,6,1,104,-1,False,10000000
baseline,character,provisional_build,7,1,771,-1,False,10000000
baseline,character,prepare_colliders,7,1,192,-1,False,10000000
baseline,character,adopt_colliders,7,1,101,-1,False,10000000
baseline,character,provisional_build,8,1,770,-1,False,10000000
baseline,character,prepare_colliders,8,1,182,-1,False,10000000
baseline,character,adopt_colliders,8,1,110,-1,False,10000000
baseline,character,provisional_build,9,1,764,-1,False,10000000
baseline,character,prepare_colliders,9,1,181,-1,False,10000000
baseline,character,adopt_colliders,9,1,102,-1,False,10000000
baseline,character,provisional_build,10,1,736,-1,False,10000000
baseline,character,prepare_colliders,10,1,186,-1,False,10000000
baseline,character,adopt_colliders,10,1,101,-1,False,10000000
baseline,character,provisional_build,11,1,719,-1,False,10000000
baseline,character,prepare_colliders,11,1,182,-1,False,10000000
baseline,character,adopt_colliders,11,1,101,-1,False,10000000
