variant,case,region,sample,iterations,elapsed_ticks,allocated_bytes,counter_responded,frequency
o1,character,adopt_colliders,0,1,117,-1,False,10000000
o1,character,provisional_build,1,1,787,-1,False,10000000
o1,character,prepare_colliders,1,1,211,-1,False,10000000
o1,character,adopt_colliders,1,1,114,-1,False,10000000
o1,character,provisional_build,2,1,822,-1,False,10000000
o1,character,prepare_colliders,2,1,546,-1,False,10000000
o1,character,adopt_colliders,2,1,118,-1,False,10000000
o1,character,provisional_build,3,1,804,-1,False,10000000
o1,character,prepare_colliders,3,1,205,-1,False,10000000
o1,character,adopt_colliders,3,1,110,-1,False,10000000
o1,character,provisional_build,4,1,803,-1,False,10000000
o1,character,prepare_colliders,4,1,203,-1,False,10000000
o1,character,adopt_colliders,4,1,108,-1,False,10000000
o1,character,provisional_build,5,1,764,-1,False,10000000
o1,character,prepare_colliders,5,1,204,-1,False,10000000
o1,character,adopt_colliders,5,1,107,-1,False,10000000
o1,character,provisional_build,6,1,910,-1,False,10000000
o1,character,prepare_colliders,6,1,198,-1,False,10000000
o1,character,adopt_colliders,6,1,114,-1,False,10000000
o1,character,provisional_build,7,1,779,-1,False,10000000
o1,character,prepare_colliders,7,1,208,-1,False,10000000
o1,character,adopt_colliders,7,1,109,-1,False,10000000
o1,character,provisional_build,8,1,769,-1,False,10000000
o1,character,prepare_colliders,8,1,206,-1,False,10000000
o1,character,adopt_colliders,8,1,109,-1,False,10000000
o1,character,provisional_build,9,1,754,-1,False,10000000
o1,character,prepare_colliders,9,1,208,-1,False,10000000
o1,character,adopt_colliders,9,1,110,-1,False,10000000
o1,character,provisional_build,10,1,768,-1,False,10000000
o1,character,prepare_colliders,10,1,191,-1,False,10000000
o1,character,adopt_colliders,10,1,113,-1,False,10000000
o1,character,provisional_build,11,1,771,-1,False,10000000
o1,character,prepare_colliders,11,1,202,-1,False,10000000
o1,character,adopt_colliders,11,1,112,-1,False,10000000
o1,character,provisional_build,12,1,755,-1,False,10000000
o1,character,prepare_colliders,12,1,190,-1,False,10000000
o1,character,adopt_colliders,12,1,111,-1,False,10000000
o1,character,provisional_build,13,1,764,-1,False,10000000
o1,character,prepare_colliders,13,1,190,-1,False,10000000
o1,character,adopt_colliders,13,1,109,-1,False,10000000
o1,character,provisional_build,14,1,907,-1,False,10000000
o1,character,prepare_colliders,14,1,191,-1,False,10000000
o1,character,adopt_colliders,14,1,109,-1,False,10000000
o1,character,provisional_build,15,1,759,-1,False,10000000
o1,character,prepare_colliders,15,1,200,-1,False,10000000
o1,character,adopt_colliders,15,1,111,-1,False,10000000
o1,character,provisional_build,16,1,743,-1,False,10000000
o1,character,prepare_colliders,16,1,193,-1,False,10000000
o1,character,adopt_colliders,16,1,112,-1,False,10000000
o1,character,provisional_build,17,1,760,-1,False,10000000
o1,character,prepare_colliders,17,1,194,-1,False,10000000
o1,character,adopt_colliders,17,1,211,-1,False,10000000
o1,character,provisional_build,18,1,784,-1,False,10000000
o1,character,prepare_colliders,18,1,190,-1,False,10000000
o1,character,adopt_colliders,18,1,111,-1,False,10000000
o1,character,provisional_build,19,1,759,-1,False,10000000
o1,character,prepare_colliders,19,1,200,-1,False,10000000
o1,character,adopt_colliders,19,1,112,-1,False,10000000
o1,character,provisional_build,20,1,776,-1,False,10000000
o1,character,prepare_colliders,20,1,201,-1,False,10000000
o1,character,adopt_colliders,20,1,110,-1,False,10000000
o1,character,provisional_build,21,1,759,-1,False,10000000
o1,character,prepare_colliders,21,1,325,-1,False,10000000
o1,character,adopt_colliders,21,1,117,-1,False,10000000
o1,character,provisional_build,22,1,764,-1,False,10000000
o1,character,prepare_colliders,22,1,199,-1,False,10000000
o1,character,adopt_colliders,22,1,112,-1,False,10000000
o1,character,provisional_build,23,1,763,-1,False,10000000
o1,character,prepare_colliders,23,1,210,-1,False,10000000
o1,character,adopt_colliders,23,1,112,-1,False,10000000
o1,character,provisional_build,24,1,758,-1,False,10000000
o1,character,prepare_colliders,24,1,202,-1,False,10000000
o1,character,adopt_colliders,24,1,112,-1,False,10000000
o1,character,provisional_build,25,1,773,-1,False,10000000
o1,character,prepare_colliders,25,1,202,-1,False,10000000
o1,character,adopt_colliders,25,1,110,-1,False,10000000
o1,character,provisional_build,26,1,780,-1,False,10000000
o1,character,prepare_colliders,26,1,192,-1,False,10000000
o1,character,adopt_colliders,26,1,110,-1,False,10000000
o1,character,provisional_build,27,1,767,-1,False,10000000
o1,character,prepare_colliders,27,1,213,-1,False,10000000
o1,character,adopt_colliders,27,1,112,-1,False,10000000
o1,character,provisional_build,28,1,763,-1,False,10000000
o1,character,prepare_colliders,28,1,205,-1,False,10000000
o1,character,adopt_colliders,28,1,114,-1,False,10000000
o1,character,provisional_build,29,1,959,-1,False,10000000
o1,character,prepare_colliders,29,1,223,-1,False,10000000
o1,character,adopt_colliders,29,1,117,-1,False,10000000
o1,character,provisional_build,30,1,765,-1,False,10000000
o1,character,prepare_colliders,30,1,193,-1,False,10000000
o1,character,adopt_colliders,30,1,111,-1,False,10000000
o1,character,provisional_build,31,1,781,-1,False,10000000
o1,character,prepare_colliders,31,1,206,-1,False,10000000
o1,character,adopt_colliders,31,1,114,-1,False,10000000
o1,character,provisional_build,32,1,761,-1,False,10000000
o1,character,prepare_colliders,32,1,203,-1,False,10000000
o1,character,adopt_colliders,32,1,113,-1,False,10000000
o1,character,provisional_build,33,1,998,-1,False,10000000
o1,character,prepare_colliders,33,1,199,-1,False,10000000
o1,character,adopt_colliders,33,1,118,-1,False,10000000
o1,character,provisional_build,34,1,774,-1,False,10000000
o1,character,prepare_colliders,34,1,193,-1,False,10000000
o1,character,adopt_colliders,34,1,110,-1,False,10000000
o1,character,provisional_build,35,1,766,-1,False,10000000
o1,character,prepare_colliders,35,1,201,-1,False,10000000
o1,character,adopt_colliders,35,1,113,-1,False,10000000
o1,character,provisional_build,36,1,774,-1,False,10000000
o1,character,prepare_colliders,36,1,213,-1,False,10000000
o1,character,adopt_colliders,36,1,117,-1,False,10000000
o1,character,provisional_build,37,1,760,-1,False,10000000
o1,character,prepare_colliders,37,1,194,-1,False,10000000
o1,character,adopt_colliders,37,1,112,-1,False,10000000
o1,character,provisional_build,38,1,769,-1,False,10000000
o1,character,prepare_colliders,38,1,197,-1,False,10000000
o1,character,adopt_colliders,38,1,112,-1,False,10000000
o1,character,provisional_build,39,1,756,-1,False,10000000
o1,character,prepare_colliders,39,1,192,-1,False,10000000
o1,character,adopt_colliders,39,1,112,-1,False,10000000
o1,character,provisional_build,40,1,899,-1,False,10000000
o1,character,prepare_colliders,40,1,195,-1,False,10000000
o1,character,adopt_colliders,40,1,113,-1,False,10000000
o1,character,provisional_build,41,1,750,-1,False,10000000
o1,character,prepare_colliders,41,1,193,-1,False,10000000
o1,character,adopt_colliders,41,1,113,-1,False,10000000
o1,character,provisional_build,42,1,749,-1,False,10000000
o1,character,prepare_colliders,42,1,203,-1,False,10000000
o1,character,adopt_colliders,42,1,108,-1,False,10000000
o1,character,provisional_build,43,1,752,-1,False,10000000
o1,character,prepare_colliders,43,1,188,-1,False,10000000
o1,character,adopt_colliders,43,1,110,-1,False,10000000
o1,character,provisional_build,44,1,1387,-1,False,10000000
o1,character,prepare_colliders,44,1,297,-1,False,10000000
o1,character,adopt_colliders,44,1,172,-1,False,10000000
o1,character,provisional_build,45,1,985,-1,False,10000000
o1,character,prepare_colliders,45,1,246,-1,False,10000000
o1,character,adopt_colliders,45,1,116,-1,False,10000000
o1,character,provisional_build,46,1,3392,-1,False,10000000
o1,character,prepare_colliders,46,1,276,-1,False,10000000
o1,character,adopt_colliders,46,1,165,-1,False,10000000
o1,character,provisional_build,47,1,931,-1,False,10000000
o1,character,prepare_colliders,47,1,218,-1,False,10000000
o1,character,adopt_colliders,47,1,121,-1,False,10000000
o1,character,provisional_build,48,1,795,-1,False,10000000
o1,character,prepare_colliders,48,1,197,-1,False,10000000
o1,character,adopt_colliders,48,1,113,-1,False,10000000
o1,character,provisional_build,49,1,778,-1,False,10000000
o1,character,prepare_colliders,49,1,199,-1,False,10000000
o1,character,adopt_colliders,49,1,111,-1,False,10000000
o1,character,provisional_build,50,1,804,-1,False,10000000
o1,character,prepare_colliders,50,1,197,-1,False,10000000
o1,character,adopt_colliders,50,1,115,-1,False,10000000
o1,character,provisional_build,51,1,766,-1,False,10000000
o1,character,prepare_colliders,51,1,201,-1,False,10000000
o1,character,adopt_colliders,51,1,113,-1,False,10000000
o1,character,provisional_build,52,1,770,-1,False,10000000
o1,character,prepare_colliders,52,1,203,-1,False,10000000
o1,character,adopt_colliders,52,1,113,-1,False,10000000
o1,character,provisional_build,53,1,786,-1,False,10000000
o1,character,prepare_colliders,53,1,202,-1,False,10000000
o1,character,adopt_colliders,53,1,113,-1,False,10000000
o1,character,provisional_build,54,1,769,-1,False,10000000
o1,character,prepare_colliders,54,1,195,-1,False,10000000
o1,character,adopt_colliders,54,1,115,-1,False,10000000
o1,character,provisional_build,55,1,764,-1,False,10000000
o1,character,prepare_colliders,55,1,193,-1,False,10000000
o1,character,adopt_colliders,55,1,115,-1,False,10000000
o1,character,provisional_build,56,1,780,-1,False,10000000
o1,character,prepare_colliders,56,1,207,-1,False,10000000
o1,character,adopt_colliders,56,1,114,-1,False,10000000
o1,character,provisional_build,57,1,770,-1,False,10000000
o1,character,prepare_colliders,57,1,205,-1,False,10000000
o1,character,adopt_colliders,57,1,112,-1,False,10000000
o1,character,provisional_build,58,1,762,-1,False,10000000
o1,character,prepare_colliders,58,1,196,-1,False,10000000
o1,character,adopt_colliders,58,1,113,-1,False,10000000
o1,character,provisional_build,59,1,770,-1,False,10000000
o1,character,prepare_colliders,59,1,201,-1,False,10000000
o1,character,adopt_colliders,59,1,112,-1,False,10000000
o1,character,provisional_build,60,1,754,-1,False,10000000
o1,character,prepare_colliders,60,1,193,-1,False,10000000
o1,character,adopt_colliders,60,1,111,-1,False,10000000
o1,character,provisional_build,61,1,752,-1,False,10000000
o1,character,prepare_colliders,61,1,196,-1,False,10000000
o1,character,adopt_colliders,61,1,113,-1,False,10000000
o1,character,provisional_build,62,1,762,-1,False,10000000
o1,character,prepare_colliders,62,1,201,-1,False,10000000
o1,character,adopt_colliders,62,1,114,-1,False,10000000
o1,character,provisional_build,63,1,776,-1,False,10000000
o1,character,prepare_colliders,63,1,200,-1,False,10000000
o1,character,adopt_colliders,63,1,114,-1,False,10000000
